model,feature,train_lang,layer,rep,fold,within,cross,gap,within_norm,cross_norm,gap_norm
xlsr300m,voicing,en_us,18,2,3,0.921951219512195,0.8045901299503606,0.11736108956183444,0.8732897085068411,0.680812926521345,0.19247678198549611
xlsr300m,voicing,en_us,18,2,4,0.9179801304142865,0.8114815318458672,0.10649859856841926,0.8695388651556101,0.6920695043115724,0.17746936084403764
xlsr300m,voicing,de_de,18,0,0,0.8417110191208358,0.7159048832235761,0.12580613589725964,0.7425586438005125,0.5367429409796763,0.20581570282083617
xlsr300m,voicing,de_de,18,0,1,0.8700032162013549,0.7264676223027707,0.14353559389858417,0.7922956415284219,0.5539669731860363,0.23832866834238564
xlsr300m,voicing,de_de,18,0,2,0.8716884554195199,0.7381934913034867,0.13349496411603323,0.7991313319960341,0.5730876523774501,0.22604367961858407
xlsr300m,voicing,de_de,18,0,3,0.879529225072732,0.7437365038139279,0.13579272125880415,0.8106321079079607,0.5821263141567748,0.22850579375118585
xlsr300m,voicing,de_de,18,0,4,0.856655158446969,0.7093623354217711,0.14729282302519797,0.7697841726618706,0.5260743962769199,0.24370977638495073
xlsr300m,voicing,de_de,18,1,0,0.8805637063724945,0.724656737341535,0.15590696903095946,0.8082618331290472,0.551014070472026,0.2572477626570212
xlsr300m,voicing,de_de,18,1,1,0.8729020414869486,0.7380616655796661,0.13484037590728248,0.7974588682519288,0.5728726919873763,0.22458617626455246
xlsr300m,voicing,de_de,18,1,2,0.8852575683677605,0.7217080360992383,0.1635495322685222,0.8203567969334973,0.5462057982252665,0.2741509987082308
xlsr300m,voicing,de_de,18,1,3,0.8784653867394341,0.7447700437821034,0.13369534295733065,0.8080791345872722,0.5838116464900784,0.22426748809719377
xlsr300m,voicing,de_de,18,1,4,0.8892023197384891,0.7142091452525792,0.1749931744859099,0.8206570191000206,0.5339778016339994,0.2866792174660212
xlsr300m,voicing,de_de,18,2,0,0.8871540611906453,0.734314432475706,0.15283962871493928,0.8199050141349576,0.5667623011897398,0.25314271294521784
xlsr300m,voicing,de_de,18,2,1,0.8743596329418357,0.741503963691989,0.1328556692498467,0.7991617437597777,0.57848584337794,0.2206759003818377
xlsr300m,voicing,de_de,18,2,2,0.8593350091407679,0.7207968055504494,0.13853820359031843,0.7760054844606948,0.5447199086087491,0.23128557585194576
xlsr300m,voicing,de_de,18,2,3,0.8687892829288434,0.7340632152884392,0.13472606764040418,0.7915768224985089,0.5663526562205861,0.22522416627792285
xlsr300m,voicing,de_de,18,2,4,0.8883489879148769,0.7191961839051042,0.16915280400977273,0.8225279284152429,0.5421098698145573,0.2804180586006856
xlsr300m,voicing,es_419,18,0,0,0.8280815347721822,0.696725702849817,0.1313558319223651,0.7103896882494004,0.5176283660305189,0.19276132221888154
xlsr300m,voicing,es_419,18,0,1,0.8022226735919682,0.729108437266779,0.07311423632518921,0.6742339610596871,0.5691345855152987,0.10509937554438842
